NaN,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
91,0.0556640625,0.05731201171875,0.05914306640625,0.058837890625,0.059295654296875,0.0628662109375,0.06939697265625,0.06622314453125,0.07476806640625,0.07562255859375,0.07952880859375,0.06903076171875,0.07000732421875,0.07159423828125,0.06695556640625,0.0635986328125,0.0643310546875,0.0640869140625,0.06610107421875,0.0628662109375,0.06646728515625,0.0655517578125,0.067626953125,0.062408447265625,0.0670166015625,0.0650634765625,0.0653076171875,0.061187744140625,0.060882568359375,0.06524658203125,0.055938720703125,0.05377197265625
92,0.05596923828125,0.057220458984375,0.059234619140625,0.05859375,0.05963134765625,0.06280517578125,0.06964111328125,0.066162109375,0.0753173828125,0.07574462890625,0.079833984375,0.06927490234375,0.07049560546875,0.07183837890625,0.06732177734375,0.06402587890625,0.06463623046875,0.064453125,0.06634521484375,0.06317138671875,0.0667724609375,0.06597900390625,0.068115234375,0.063232421875,0.06732177734375,0.066162109375,0.0660400390625,0.063232421875,0.06109619140625,0.06561279296875,0.05645751953125,0.055023193359375
93,0.0562744140625,0.057525634765625,0.059478759765625,0.058563232421875,0.0599365234375,0.0628662109375,0.069580078125,0.0660400390625,0.0751953125,0.075439453125,0.07965087890625,0.0689697265625,0.07049560546875,0.07171630859375,0.06744384765625,0.06402587890625,0.06494140625,0.0648193359375,0.06707763671875,0.063720703125,0.06805419921875,0.0673828125,0.07073974609375,0.06439208984375,0.07012939453125,0.0692138671875,0.06976318359375,0.06549072265625,0.06292724609375,0.06842041015625,0.057952880859375,0.056854248046875
94,0.056060791015625,0.057586669921875,0.0594482421875,0.05853271484375,0.059783935546875,0.062744140625,0.0694580078125,0.06561279296875,0.0750732421875,0.07513427734375,0.07965087890625,0.0689697265625,0.07086181640625,0.0721435546875,0.0682373046875,0.06512451171875,0.06573486328125,0.06634521484375,0.06878662109375,0.06610107421875,0.069091796875,0.069091796875,0.0718994140625,0.06622314453125,0.07098388671875,0.07073974609375,0.0709228515625,0.0673828125,0.06365966796875,0.06915283203125,0.05859375,0.057769775390625
95,0.05706787109375,0.058380126953125,0.060333251953125,0.059356689453125,0.06048583984375,0.06365966796875,0.0701904296875,0.06634521484375,0.075439453125,0.07574462890625,0.080078125,0.0697021484375,0.0712890625,0.0728759765625,0.0689697265625,0.06610107421875,0.06640625,0.06756591796875,0.0701904296875,0.06768798828125,0.06988525390625,0.07012939453125,0.07257080078125,0.06689453125,0.071533203125,0.0711669921875,0.0714111328125,0.06787109375,0.064208984375,0.0697021484375,0.05877685546875,0.058135986328125
96,0.057769775390625,0.05926513671875,0.060943603515625,0.060028076171875,0.060943603515625,0.06427001953125,0.07061767578125,0.06683349609375,0.07562255859375,0.07611083984375,0.080322265625,0.07012939453125,0.071533203125,0.07330322265625,0.06939697265625,0.06689453125,0.0667724609375,0.06842041015625,0.07098388671875,0.06884765625,0.0704345703125,0.07086181640625,0.0731201171875,0.0672607421875,0.0718994140625,0.071533203125,0.07159423828125,0.0679931640625,0.06427001953125,0.0699462890625,0.058868408203125,0.05816650390625
97,0.057952880859375,0.0592041015625,0.06109619140625,0.05999755859375,0.061126708984375,0.0643310546875,0.07073974609375,0.0667724609375,0.07568359375,0.07611083984375,0.08038330078125,0.0701904296875,0.0716552734375,0.0733642578125,0.0697021484375,0.06695556640625,0.0673828125,0.06884765625,0.07177734375,0.06927490234375,0.0712890625,0.0714111328125,0.0738525390625,0.06768798828125,0.07305908203125,0.07196044921875,0.07220458984375,0.068359375,0.0650634765625,0.07098388671875,0.059112548828125,0.0584716796875
98,0.05804443359375,0.0595703125,0.061248779296875,0.06024169921875,0.061248779296875,0.06451416015625,0.07098388671875,0.06707763671875,0.0760498046875,0.0762939453125,0.08062744140625,0.0704345703125,0.07196044921875,0.0736083984375,0.07000732421875,0.06744384765625,0.067626953125,0.0692138671875,0.0721435546875,0.06976318359375,0.07147216796875,0.07183837890625,0.07415771484375,0.068115234375,0.07330322265625,0.07232666015625,0.07257080078125,0.06884765625,0.0654296875,0.0712890625,0.059539794921875,0.058746337890625
99,0.05853271484375,0.05999755859375,0.061676025390625,0.060638427734375,0.061614990234375,0.06488037109375,0.0712890625,0.06744384765625,0.0762939453125,0.07659912109375,0.08087158203125,0.07080078125,0.07220458984375,0.07391357421875,0.07037353515625,0.06781005859375,0.0679931640625,0.069580078125,0.07244873046875,0.070068359375,0.07171630859375,0.072021484375,0.074462890625,0.06829833984375,0.07354736328125,0.072509765625,0.07281494140625,0.06903076171875,0.065673828125,0.07147216796875,0.059722900390625,0.05889892578125
100,0.0587158203125,0.060272216796875,0.061920166015625,0.06085205078125,0.0618896484375,0.0650634765625,0.07147216796875,0.06768798828125,0.07647705078125,0.07672119140625,0.0810546875,0.071044921875,0.07232666015625,0.07415771484375,0.070556640625,0.068115234375,0.06817626953125,0.06988525390625,0.07269287109375,0.0703125,0.07183837890625,0.07220458984375,0.07464599609375,0.06854248046875,0.07373046875,0.07269287109375,0.072998046875,0.06927490234375,0.06585693359375,0.07159423828125,0.05999755859375,0.0592041015625
101,0.05889892578125,0.060546875,0.06219482421875,0.061126708984375,0.062103271484375,0.0653076171875,0.0716552734375,0.0679931640625,0.0765380859375,0.076904296875,0.0811767578125,0.0714111328125,0.07244873046875,0.07440185546875,0.0706787109375,0.06829833984375,0.06829833984375,0.070068359375,0.0728759765625,0.07049560546875,0.072021484375,0.0723876953125,0.07489013671875,0.0687255859375,0.073974609375,0.0728759765625,0.07318115234375,0.06951904296875,0.066162109375,0.07183837890625,0.06024169921875,0.059478759765625
102,0.0592041015625,0.06072998046875,0.062408447265625,0.061187744140625,0.062408447265625,0.06549072265625,0.07196044921875,0.06829833984375,0.0767822265625,0.07720947265625,0.08135986328125,0.0716552734375,0.0726318359375,0.0745849609375,0.0709228515625,0.0684814453125,0.06854248046875,0.0703125,0.0731201171875,0.0706787109375,0.07232666015625,0.07257080078125,0.0750732421875,0.06884765625,0.07427978515625,0.07305908203125,0.07330322265625,0.069580078125,0.06646728515625,0.07208251953125,0.060333251953125,0.059539794921875
103,0.059326171875,0.060821533203125,0.0625,0.061279296875,0.0625,0.06561279296875,0.07208251953125,0.06842041015625,0.076904296875,0.07733154296875,0.0814208984375,0.07177734375,0.07275390625,0.07470703125,0.07098388671875,0.068603515625,0.068603515625,0.0704345703125,0.07318115234375,0.07073974609375,0.0723876953125,0.0726318359375,0.07513427734375,0.06890869140625,0.0743408203125,0.0731201171875,0.0733642578125,0.06964111328125,0.06646728515625,0.07208251953125,0.060333251953125,0.0595703125
104,0.059539794921875,0.06109619140625,0.06280517578125,0.061614990234375,0.062744140625,0.06585693359375,0.07232666015625,0.06866455078125,0.0771484375,0.0775146484375,0.08160400390625,0.0718994140625,0.072998046875,0.07489013671875,0.07122802734375,0.06878662109375,0.06878662109375,0.0706787109375,0.07342529296875,0.0709228515625,0.07257080078125,0.07281494140625,0.07525634765625,0.06915283203125,0.074462890625,0.0732421875,0.073486328125,0.06976318359375,0.0665283203125,0.0721435546875,0.0604248046875,0.05963134765625
105,0.05975341796875,0.06134033203125,0.06304931640625,0.06182861328125,0.06298828125,0.06610107421875,0.072509765625,0.06884765625,0.077392578125,0.07763671875,0.081787109375,0.07208251953125,0.07318115234375,0.07501220703125,0.07135009765625,0.0689697265625,0.0689697265625,0.07086181640625,0.07354736328125,0.071044921875,0.07275390625,0.0728759765625,0.07537841796875,0.06927490234375,0.0745849609375,0.0733642578125,0.0736083984375,0.06988525390625,0.0667724609375,0.072265625,0.06060791015625,0.05975341796875
106,0.059906005859375,0.061492919921875,0.0631103515625,0.062042236328125,0.0631103515625,0.06622314453125,0.07257080078125,0.0689697265625,0.077392578125,0.07769775390625,0.08184814453125,0.0721435546875,0.0732421875,0.0750732421875,0.0714111328125,0.06903076171875,0.069091796875,0.0709228515625,0.07366943359375,0.0711669921875,0.07293701171875,0.072998046875,0.07550048828125,0.0693359375,0.07476806640625,0.073486328125,0.07373046875,0.07000732421875,0.06695556640625,0.0723876953125,0.060760498046875,0.05987548828125
107,0.060089111328125,0.061767578125,0.0633544921875,0.062347412109375,0.06329345703125,0.06640625,0.07275390625,0.069091796875,0.07757568359375,0.07781982421875,0.08197021484375,0.072265625,0.073486328125,0.07525634765625,0.0716552734375,0.06915283203125,0.06927490234375,0.071044921875,0.07379150390625,0.0712890625,0.07305908203125,0.07305908203125,0.0755615234375,0.06939697265625,0.07489013671875,0.07354736328125,0.07379150390625,0.070068359375,0.0670166015625,0.072509765625,0.060791015625,0.059906005859375
108,0.060150146484375,0.06182861328125,0.06341552734375,0.062469482421875,0.06341552734375,0.0665283203125,0.0728759765625,0.06927490234375,0.07769775390625,0.07794189453125,0.0821533203125,0.07244873046875,0.0736083984375,0.075439453125,0.07177734375,0.0693359375,0.0693359375,0.0711669921875,0.07391357421875,0.07135009765625,0.0731201171875,0.0731201171875,0.07568359375,0.06951904296875,0.074951171875,0.07366943359375,0.07391357421875,0.0701904296875,0.06719970703125,0.0726318359375,0.06103515625,0.060089111328125
109,0.05999755859375,0.06170654296875,0.0633544921875,0.06231689453125,0.0633544921875,0.06646728515625,0.07281494140625,0.0692138671875,0.07763671875,0.0780029296875,0.08221435546875,0.07244873046875,0.07391357421875,0.0755615234375,0.07220458984375,0.069580078125,0.0703125,0.07159423828125,0.07470703125,0.0716552734375,0.07415771484375,0.07366943359375,0.07635498046875,0.06988525390625,0.07568359375,0.0740966796875,0.0743408203125,0.07037353515625,0.06756591796875,0.0731201171875,0.061248779296875,0.060211181640625
110,0.06011962890625,0.061798095703125,0.06341552734375,0.062408447265625,0.06341552734375,0.0665283203125,0.0728759765625,0.0693359375,0.07769775390625,0.078125,0.082275390625,0.072509765625,0.07403564453125,0.07562255859375,0.07232666015625,0.06964111328125,0.070556640625,0.0716552734375,0.07489013671875,0.07171630859375,0.0743408203125,0.07379150390625,0.07647705078125,0.0699462890625,0.07586669921875,0.07415771484375,0.074462890625,0.0704345703125,0.067626953125,0.0732421875,0.061309814453125,0.060272216796875
111,0.060211181640625,0.0618896484375,0.0634765625,0.0625,0.0634765625,0.06658935546875,0.07293701171875,0.06939697265625,0.0777587890625,0.07818603515625,0.08233642578125,0.07257080078125,0.07403564453125,0.07568359375,0.0723876953125,0.0697021484375,0.07061767578125,0.0716552734375,0.07489013671875,0.07177734375,0.07440185546875,0.0738525390625,0.0765380859375,0.07000732421875,0.075927734375,0.07421875,0.07452392578125,0.07049560546875,0.0677490234375,0.07330322265625,0.0614013671875,0.060394287109375
112,0.060211181640625,0.061920166015625,0.06353759765625,0.0625,0.0634765625,0.06658935546875,0.072998046875,0.0694580078125,0.0777587890625,0.0782470703125,0.08233642578125,0.07257080078125,0.07403564453125,0.07574462890625,0.07244873046875,0.06976318359375,0.0706787109375,0.07171630859375,0.07501220703125,0.0718994140625,0.07452392578125,0.073974609375,0.07672119140625,0.07012939453125,0.07611083984375,0.07440185546875,0.07476806640625,0.07073974609375,0.0679931640625,0.073486328125,0.061737060546875,0.061004638671875
113,0.060211181640625,0.06195068359375,0.0635986328125,0.06256103515625,0.06353759765625,0.06658935546875,0.072998046875,0.06951904296875,0.07781982421875,0.0782470703125,0.08233642578125,0.07257080078125,0.07403564453125,0.07574462890625,0.07244873046875,0.06976318359375,0.07073974609375,0.07177734375,0.07513427734375,0.0718994140625,0.07476806640625,0.0740966796875,0.076904296875,0.0701904296875,0.07635498046875,0.0745849609375,0.074951171875,0.07086181640625,0.0682373046875,0.07379150390625,0.061859130859375,0.061065673828125
114,0.060394287109375,0.062103271484375,0.063720703125,0.06268310546875,0.06365966796875,0.066650390625,0.07305908203125,0.06964111328125,0.077880859375,0.07830810546875,0.0823974609375,0.0726318359375,0.0740966796875,0.0758056640625,0.07257080078125,0.06988525390625,0.07080078125,0.0718994140625,0.0751953125,0.072021484375,0.0748291015625,0.07421875,0.0770263671875,0.07037353515625,0.07647705078125,0.07476806640625,0.0750732421875,0.071044921875,0.06829833984375,0.0738525390625,0.06201171875,0.06121826171875
115,0.060394287109375,0.0621337890625,0.06378173828125,0.06268310546875,0.06365966796875,0.066650390625,0.0731201171875,0.0697021484375,0.07794189453125,0.078369140625,0.08245849609375,0.07269287109375,0.07415771484375,0.075927734375,0.07269287109375,0.07000732421875,0.0709228515625,0.07196044921875,0.0753173828125,0.0721435546875,0.074951171875,0.0743408203125,0.0771484375,0.07049560546875,0.07659912109375,0.07489013671875,0.0751953125,0.0711669921875,0.0684814453125,0.073974609375,0.0621337890625,0.061370849609375
116,0.06060791015625,0.062255859375,0.06390380859375,0.062744140625,0.0638427734375,0.066650390625,0.0732421875,0.06982421875,0.07806396484375,0.07843017578125,0.08258056640625,0.07281494140625,0.0743408203125,0.076171875,0.072998046875,0.0701904296875,0.07122802734375,0.0721435546875,0.07550048828125,0.072265625,0.0751953125,0.074462890625,0.0772705078125,0.0706787109375,0.07684326171875,0.074951171875,0.07537841796875,0.07122802734375,0.0687255859375,0.07421875,0.062225341796875,0.061431884765625
117,0.0606689453125,0.06243896484375,0.06402587890625,0.06298828125,0.06402587890625,0.0667724609375,0.0733642578125,0.06988525390625,0.078125,0.0784912109375,0.0826416015625,0.0728759765625,0.07440185546875,0.076171875,0.07305908203125,0.07025146484375,0.0714111328125,0.072265625,0.07574462890625,0.0723876953125,0.075439453125,0.07470703125,0.0775146484375,0.07086181640625,0.07708740234375,0.0751953125,0.0755615234375,0.0714111328125,0.06890869140625,0.07440185546875,0.06243896484375,0.061614990234375
118,0.0606689453125,0.062408447265625,0.06396484375,0.06298828125,0.06402587890625,0.0667724609375,0.0733642578125,0.06982421875,0.07806396484375,0.078369140625,0.08251953125,0.07275390625,0.0743408203125,0.0760498046875,0.07305908203125,0.0701904296875,0.07147216796875,0.07232666015625,0.0758056640625,0.072509765625,0.0755615234375,0.0748291015625,0.07769775390625,0.07110595703125,0.077392578125,0.07550048828125,0.075927734375,0.07177734375,0.0693359375,0.07476806640625,0.06292724609375,0.06201171875
119,0.05963134765625,0.061248779296875,0.0634765625,0.061920166015625,0.064453125,0.06707763671875,0.07568359375,0.07073974609375,0.08251953125,0.0823974609375,0.08892822265625,0.075439453125,0.0794677734375,0.08026123046875,0.07696533203125,0.072265625,0.07379150390625,0.07440185546875,0.07666015625,0.0728759765625,0.0753173828125,0.07470703125,0.07696533203125,0.07025146484375,0.07611083984375,0.0743408203125,0.07440185546875,0.07000732421875,0.06781005859375,0.07330322265625,0.0611572265625,0.0596923828125
120,0.05963134765625,0.061279296875,0.0635986328125,0.061920166015625,0.06494140625,0.06756591796875,0.0771484375,0.0714111328125,0.0848388671875,0.08441162109375,0.0914306640625,0.07647705078125,0.0809326171875,0.08148193359375,0.0777587890625,0.07275390625,0.0738525390625,0.0748291015625,0.0765380859375,0.07305908203125,0.07476806640625,0.07470703125,0.076416015625,0.07037353515625,0.07525634765625,0.07403564453125,0.07373046875,0.06976318359375,0.067138671875,0.07257080078125,0.060577392578125,0.0595703125
121,0.05914306640625,0.0609130859375,0.06317138671875,0.06158447265625,0.0645751953125,0.06732177734375,0.07720947265625,0.0712890625,0.0849609375,0.08453369140625,0.09161376953125,0.07647705078125,0.08087158203125,0.08160400390625,0.077880859375,0.0728759765625,0.0740966796875,0.07537841796875,0.07806396484375,0.0736083984375,0.07586669921875,0.0760498046875,0.0775146484375,0.0712890625,0.0755615234375,0.0748291015625,0.07403564453125,0.07037353515625,0.06707763671875,0.07275390625,0.060577392578125,0.0596923828125
122,0.05938720703125,0.061187744140625,0.06329345703125,0.06170654296875,0.06463623046875,0.0673828125,0.0772705078125,0.07135009765625,0.0850830078125,0.08453369140625,0.0916748046875,0.07647705078125,0.08099365234375,0.08172607421875,0.07806396484375,0.0731201171875,0.07427978515625,0.07562255859375,0.078125,0.07403564453125,0.0758056640625,0.07611083984375,0.077392578125,0.0714111328125,0.07550048828125,0.0748291015625,0.07403564453125,0.07037353515625,0.0670166015625,0.07269287109375,0.06048583984375,0.059600830078125
123,0.059600830078125,0.061309814453125,0.06341552734375,0.061798095703125,0.06475830078125,0.06756591796875,0.077392578125,0.07159423828125,0.08514404296875,0.084716796875,0.091796875,0.0770263671875,0.08099365234375,0.0819091796875,0.07818603515625,0.0732421875,0.07421875,0.07562255859375,0.078125,0.0740966796875,0.07574462890625,0.07611083984375,0.077392578125,0.0714111328125,0.0755615234375,0.07489013671875,0.0740966796875,0.0704345703125,0.06707763671875,0.07275390625,0.060546875,0.0596923828125
124,0.059478759765625,0.061065673828125,0.063232421875,0.06170654296875,0.064697265625,0.06744384765625,0.07720947265625,0.07159423828125,0.0849609375,0.08453369140625,0.091552734375,0.0770263671875,0.08087158203125,0.081787109375,0.07806396484375,0.0732421875,0.07427978515625,0.07568359375,0.0782470703125,0.07421875,0.0760498046875,0.076416015625,0.0780029296875,0.07183837890625,0.0762939453125,0.0758056640625,0.07525634765625,0.0714111328125,0.06781005859375,0.07366943359375,0.0611572265625,0.06024169921875
125,0.0592041015625,0.0606689453125,0.0628662109375,0.06134033203125,0.064453125,0.067138671875,0.07696533203125,0.07147216796875,0.084716796875,0.08428955078125,0.09130859375,0.0770263671875,0.0809326171875,0.08184814453125,0.07861328125,0.073486328125,0.0750732421875,0.076171875,0.07952880859375,0.07476806640625,0.07733154296875,0.07745361328125,0.078857421875,0.07244873046875,0.07684326171875,0.07647705078125,0.07562255859375,0.0718994140625,0.0679931640625,0.073974609375,0.06121826171875,0.060302734375
126,0.05908203125,0.06060791015625,0.06280517578125,0.06134033203125,0.06439208984375,0.067138671875,0.076904296875,0.07147216796875,0.08465576171875,0.084228515625,0.09124755859375,0.07708740234375,0.08099365234375,0.08197021484375,0.07879638671875,0.0736083984375,0.075439453125,0.07635498046875,0.07989501953125,0.07501220703125,0.07769775390625,0.077880859375,0.0792236328125,0.07281494140625,0.0771484375,0.07684326171875,0.07586669921875,0.0721435546875,0.0682373046875,0.07415771484375,0.0615234375,0.060577392578125
127,0.05914306640625,0.06072998046875,0.0628662109375,0.06146240234375,0.06439208984375,0.06719970703125,0.076904296875,0.07147216796875,0.0845947265625,0.08416748046875,0.0911865234375,0.0770263671875,0.08099365234375,0.0819091796875,0.07879638671875,0.07354736328125,0.07562255859375,0.07635498046875,0.080078125,0.074951171875,0.078125,0.07794189453125,0.07952880859375,0.0728759765625,0.07769775390625,0.0770263671875,0.076171875,0.0721435546875,0.0687255859375,0.07476806640625,0.0615234375,0.060394287109375
128,0.059112548828125,0.060638427734375,0.0628662109375,0.0614013671875,0.064453125,0.06719970703125,0.076904296875,0.07147216796875,0.08465576171875,0.08416748046875,0.09124755859375,0.07708740234375,0.0810546875,0.08203125,0.07891845703125,0.07366943359375,0.0758056640625,0.07647705078125,0.0802001953125,0.07501220703125,0.0782470703125,0.07806396484375,0.07965087890625,0.07293701171875,0.0777587890625,0.07708740234375,0.07623291015625,0.07220458984375,0.0687255859375,0.07489013671875,0.0615234375,0.060394287109375
129,0.059234619140625,0.060791015625,0.06292724609375,0.06146240234375,0.06439208984375,0.067138671875,0.07672119140625,0.0712890625,0.08453369140625,0.083984375,0.09112548828125,0.0770263671875,0.08111572265625,0.08209228515625,0.0791015625,0.07379150390625,0.07635498046875,0.07666015625,0.0806884765625,0.0750732421875,0.0789794921875,0.078369140625,0.08013916015625,0.07305908203125,0.07855224609375,0.0772705078125,0.07666015625,0.072265625,0.06939697265625,0.07568359375,0.061798095703125,0.06048583984375
130,0.05938720703125,0.0614013671875,0.0633544921875,0.061859130859375,0.06451416015625,0.06744384765625,0.0767822265625,0.07147216796875,0.08441162109375,0.083984375,0.091064453125,0.07708740234375,0.08111572265625,0.08209228515625,0.0792236328125,0.07391357421875,0.07666015625,0.0767822265625,0.08087158203125,0.0750732421875,0.079345703125,0.07843017578125,0.08038330078125,0.07305908203125,0.0789794921875,0.07733154296875,0.07684326171875,0.072265625,0.06964111328125,0.07611083984375,0.06182861328125,0.060455322265625
131,0.059478759765625,0.0614013671875,0.06341552734375,0.061920166015625,0.06463623046875,0.0675048828125,0.076904296875,0.071533203125,0.08453369140625,0.08404541015625,0.09112548828125,0.0771484375,0.08123779296875,0.0821533203125,0.07928466796875,0.07391357421875,0.07672119140625,0.07684326171875,0.0809326171875,0.0750732421875,0.079345703125,0.07843017578125,0.08038330078125,0.07305908203125,0.0789794921875,0.07733154296875,0.07684326171875,0.072265625,0.069580078125,0.07611083984375,0.06182861328125,0.060516357421875
132,0.05963134765625,0.061492919921875,0.06353759765625,0.06201171875,0.06488037109375,0.067626953125,0.07708740234375,0.07159423828125,0.0845947265625,0.0841064453125,0.0911865234375,0.07720947265625,0.0814208984375,0.08221435546875,0.07940673828125,0.073974609375,0.076904296875,0.076904296875,0.08099365234375,0.0750732421875,0.0794677734375,0.07843017578125,0.0804443359375,0.07305908203125,0.07904052734375,0.07733154296875,0.07684326171875,0.072265625,0.069580078125,0.076171875,0.061798095703125,0.060546875
133,0.060089111328125,0.06170654296875,0.06390380859375,0.0621337890625,0.06536865234375,0.06787109375,0.077392578125,0.07177734375,0.0848388671875,0.084228515625,0.09130859375,0.0772705078125,0.08160400390625,0.08233642578125,0.0794677734375,0.07403564453125,0.0770263671875,0.076904296875,0.08099365234375,0.0750732421875,0.07952880859375,0.07843017578125,0.0804443359375,0.072998046875,0.0791015625,0.07733154296875,0.076904296875,0.072265625,0.0697021484375,0.07623291015625,0.061981201171875,0.060638427734375
134,0.06011962890625,0.0615234375,0.0638427734375,0.0618896484375,0.06524658203125,0.067626953125,0.0771484375,0.07147216796875,0.0845947265625,0.08392333984375,0.091064453125,0.0770263671875,0.08148193359375,0.0821533203125,0.0794677734375,0.073974609375,0.07733154296875,0.0771484375,0.0821533203125,0.07537841796875,0.0806884765625,0.07958984375,0.08154296875,0.07330322265625,0.0794677734375,0.0777587890625,0.0770263671875,0.0723876953125,0.06964111328125,0.07635498046875,0.061859130859375,0.060516357421875
135,0.06011962890625,0.061492919921875,0.0638427734375,0.06182861328125,0.065185546875,0.06756591796875,0.07708740234375,0.0714111328125,0.08441162109375,0.08380126953125,0.09088134765625,0.07696533203125,0.08135986328125,0.08209228515625,0.07940673828125,0.073974609375,0.0772705078125,0.0771484375,0.08233642578125,0.07550048828125,0.08099365234375,0.0799560546875,0.08197021484375,0.07354736328125,0.0797119140625,0.07806396484375,0.07720947265625,0.07257080078125,0.06964111328125,0.07647705078125,0.061920166015625,0.060638427734375
136,0.060211181640625,0.0615234375,0.06390380859375,0.0618896484375,0.0653076171875,0.067626953125,0.0771484375,0.07147216796875,0.08441162109375,0.08380126953125,0.0908203125,0.07696533203125,0.08135986328125,0.08209228515625,0.07940673828125,0.07403564453125,0.07733154296875,0.0771484375,0.0823974609375,0.0755615234375,0.0810546875,0.08001708984375,0.08203125,0.0736083984375,0.07977294921875,0.078125,0.0772705078125,0.0726318359375,0.0697021484375,0.0765380859375,0.06201171875,0.06072998046875
137,0.06024169921875,0.061614990234375,0.06396484375,0.061981201171875,0.06536865234375,0.06768798828125,0.07720947265625,0.071533203125,0.08447265625,0.0838623046875,0.09088134765625,0.07696533203125,0.0814208984375,0.0821533203125,0.07940673828125,0.07403564453125,0.077392578125,0.0771484375,0.0823974609375,0.0755615234375,0.0810546875,0.08001708984375,0.08203125,0.07366943359375,0.07977294921875,0.07818603515625,0.0772705078125,0.07269287109375,0.06976318359375,0.0765380859375,0.06207275390625,0.060791015625
138,0.060302734375,0.061737060546875,0.06402587890625,0.062103271484375,0.06536865234375,0.0677490234375,0.0772705078125,0.07159423828125,0.08447265625,0.0838623046875,0.09088134765625,0.07696533203125,0.0814208984375,0.08221435546875,0.0794677734375,0.07403564453125,0.077392578125,0.0771484375,0.0823974609375,0.0755615234375,0.0810546875,0.08001708984375,0.08203125,0.07366943359375,0.07977294921875,0.07818603515625,0.0772705078125,0.07269287109375,0.06982421875,0.0765380859375,0.062103271484375,0.060791015625
139,0.060302734375,0.061767578125,0.0640869140625,0.0621337890625,0.06536865234375,0.0677490234375,0.0772705078125,0.07159423828125,0.08453369140625,0.0838623046875,0.0909423828125,0.0770263671875,0.08148193359375,0.082275390625,0.07952880859375,0.0740966796875,0.07745361328125,0.07720947265625,0.0823974609375,0.07562255859375,0.0810546875,0.08001708984375,0.08203125,0.07366943359375,0.07977294921875,0.07818603515625,0.0772705078125,0.07269287109375,0.06982421875,0.07659912109375,0.062103271484375,0.060821533203125
140,0.06036376953125,0.061798095703125,0.06414794921875,0.062164306640625,0.06536865234375,0.0677490234375,0.0772705078125,0.07159423828125,0.08453369140625,0.0838623046875,0.0909423828125,0.07708740234375,0.08154296875,0.08233642578125,0.07958984375,0.07415771484375,0.07745361328125,0.0772705078125,0.08245849609375,0.07568359375,0.0810546875,0.080078125,0.08203125,0.07373046875,0.07977294921875,0.0782470703125,0.07733154296875,0.07275390625,0.06988525390625,0.07659912109375,0.062164306640625,0.060882568359375
141,0.060394287109375,0.061920166015625,0.06427001953125,0.062347412109375,0.0654296875,0.06787109375,0.077392578125,0.0718994140625,0.0845947265625,0.08404541015625,0.09100341796875,0.07769775390625,0.08154296875,0.08258056640625,0.07965087890625,0.0743408203125,0.07745361328125,0.07733154296875,0.08245849609375,0.07574462890625,0.08099365234375,0.080078125,0.08197021484375,0.07373046875,0.0797119140625,0.07818603515625,0.0772705078125,0.07275390625,0.06982421875,0.07659912109375,0.062164306640625,0.06085205078125
142,0.060455322265625,0.062042236328125,0.06439208984375,0.06243896484375,0.06549072265625,0.0679931640625,0.07745361328125,0.07196044921875,0.0845947265625,0.0841064453125,0.09100341796875,0.0777587890625,0.08154296875,0.08258056640625,0.07965087890625,0.0743408203125,0.07745361328125,0.07733154296875,0.08245849609375,0.07574462890625,0.0810546875,0.080078125,0.08203125,0.07379150390625,0.07977294921875,0.0782470703125,0.07733154296875,0.07275390625,0.06988525390625,0.07666015625,0.062255859375,0.0609130859375
143,0.06048583984375,0.06207275390625,0.06439208984375,0.062469482421875,0.06549072265625,0.0679931640625,0.07745361328125,0.07196044921875,0.0845947265625,0.0841064453125,0.09100341796875,0.07781982421875,0.08154296875,0.08258056640625,0.07965087890625,0.0743408203125,0.07745361328125,0.077392578125,0.08245849609375,0.07574462890625,0.0810546875,0.080078125,0.08203125,0.07379150390625,0.07977294921875,0.0782470703125,0.077392578125,0.07281494140625,0.0699462890625,0.07672119140625,0.06231689453125,0.06097412109375
144,0.060760498046875,0.062347412109375,0.064697265625,0.06268310546875,0.065673828125,0.0682373046875,0.07763671875,0.0721435546875,0.084716796875,0.08416748046875,0.091064453125,0.07794189453125,0.08160400390625,0.0826416015625,0.0797119140625,0.07440185546875,0.0775146484375,0.07745361328125,0.0823974609375,0.0758056640625,0.0810546875,0.080078125,0.08203125,0.07379150390625,0.07977294921875,0.0782470703125,0.077392578125,0.07281494140625,0.0699462890625,0.07672119140625,0.062408447265625,0.061004638671875
145,0.060821533203125,0.06243896484375,0.06475830078125,0.062744140625,0.06573486328125,0.06829833984375,0.07769775390625,0.07220458984375,0.084716796875,0.08416748046875,0.091064453125,0.07794189453125,0.08160400390625,0.0826416015625,0.0797119140625,0.07440185546875,0.0775146484375,0.07745361328125,0.0823974609375,0.0758056640625,0.0810546875,0.080078125,0.08203125,0.07379150390625,0.07977294921875,0.0782470703125,0.077392578125,0.07281494140625,0.0699462890625,0.07672119140625,0.062469482421875,0.061065673828125
