Time (sec),Center,V
8.5905,cb,0.0004861574253772517
8.592,ca,0.00010323879643020299
8.592,cb,0.0004861574253772517
8.5935,ca,9.818042073565908e-05
8.5935,cb,0.0004861574253772517
8.595,ca,9.614765272075338e-05
8.595,cb,0.0004861574253772517
8.5965,ca,9.519475316037663e-05
8.5965,cb,0.0004861574253772517
8.598,ca,9.37855406329119e-05
8.598,cb,0.0004861574253772517
8.5995,ca,9.124657219929396e-05
8.5995,cb,0.0004861574253772517
8.601,ca,8.939287701627384e-05
8.601,cb,0.0004861574253772517
8.602500000000001,ca,8.785536643175867e-05
8.602500000000001,cb,0.0004861574253772517
8.604000000000001,ca,8.607207137957174e-05
8.604000000000001,cb,0.0004861574253772517
8.605500000000001,ca,8.404453580729106e-05
8.605500000000001,cb,0.0004861574253772517
8.607000000000001,ca,8.236758744202174e-05
8.607000000000001,cb,0.0004861574253772517
8.608500000000001,ca,8.114207037001356e-05
8.608500000000001,cb,0.0004861574253772517
8.610000000000001,ca,8.031739395311306e-05
8.610000000000001,cb,0.0004861574253772517
8.611500000000001,ca,8.148191030874046e-05
8.611500000000001,cb,0.0004861574253772517
8.613,ca,8.391218048347783e-05
8.613,cb,0.0004861574253772517
8.6145,ca,8.429972756182494e-05
8.6145,cb,0.0004861574253772517
8.616,ca,8.29842720959743e-05
8.616,cb,0.0004861574253772517
8.6175,ca,8.04382905391291e-05
8.6175,cb,0.0004861574253772517
8.619,ca,7.806819825583578e-05
8.619,cb,0.0004861574253772517
8.6205,ca,7.869333018751428e-05
8.6205,cb,0.0004861574253772517
8.622,ca,7.925594892602493e-05
8.622,cb,0.0004861574253772517
8.6235,ca,7.844341481571041e-05
8.6235,cb,0.0004861574253772517
8.625,ca,8.301327853407621e-05
8.625,cb,0.0004861574253772517
8.6265,ca,8.73136742572581e-05
8.6265,cb,0.0004861574253772517
8.628,ca,8.805699842165363e-05
8.628,cb,0.0004861574253772517
8.6295,ca,8.626122299872708e-05
8.6295,cb,0.0004861574253772517
8.631,ca,8.441832293562933e-05
8.631,cb,0.0004861574253772517
8.6325,ca,8.958212782181936e-05
8.6325,cb,0.0004861574253772517
8.634,ca,9.533411544933285e-05
8.634,cb,0.0004861574253772517
8.6355,ca,9.825557781716412e-05
8.6355,cb,0.0004861574253772517
8.637,ca,9.85157155676194e-05
8.637,cb,0.0004861574253772517
8.6385,ca,9.58678631833608e-05
8.6385,cb,0.0004861574253772517
8.64,ca,9.407080519338634e-05
8.64,cb,0.0004861574253772517
8.6415,ca,9.755342351898347e-05
8.6415,cb,0.0004861574253772517
8.643,ca,0.00010068778001202088
8.643,cb,0.0004861574253772517
8.6445,ca,9.688348337025894e-05
8.6445,cb,0.0004861574253772517
8.646,ca,9.575037220096357e-05
8.646,cb,0.0004861574253772517
8.6475,ca,9.687548444831275e-05
8.6475,cb,0.0004861574253772517
8.649000000000001,ca,9.80492581810851e-05
8.649000000000001,cb,0.0004861574253772517
8.650500000000001,ca,9.91056545405802e-05
8.650500000000001,cb,0.0004861574253772517
8.652000000000001,ca,9.496310451360966e-05
8.652000000000001,cb,0.0004861574253772517
8.653500000000001,ca,9.110385432070898e-05
8.653500000000001,cb,0.0004861574253772517
8.655000000000001,ca,8.858576545593498e-05
8.655000000000001,cb,0.0004861574253772517
8.656500000000001,ca,8.802679671412382e-05
8.656500000000001,cb,0.0004861574253772517
8.658000000000001,ca,8.752372484649378e-05
8.658000000000001,cb,0.0004861574253772517
8.6595,ca,8.519566913685636e-05
8.6595,cb,0.0004861574253772517
8.661,ca,8.35699959681946e-05
8.661,cb,0.0004861574253772517
8.6625,ca,8.284896388199069e-05
8.6625,cb,0.0004861574253772517
8.664,ca,8.220003500440719e-05
8.664,cb,0.0004861574253772517
8.6655,ca,8.07985712806004e-05
8.6655,cb,0.0004861574253772517
8.667,ca,8.12461109156165e-05
8.667,cb,0.0004861574253772517
8.6685,ca,8.164889658713098e-05
8.6685,cb,0.0004861574253772517
8.67,ca,8.195359589301937e-05
8.67,cb,0.0004861574253772517
8.6715,ca,8.465246682858415e-05
8.6715,cb,0.0004861574253772517
8.673,ca,8.593043037699557e-05
8.673,cb,0.0004861574253772517
8.6745,ca,8.550656278732029e-05
8.6745,cb,0.0004861574253772517
8.676,ca,8.472533462883652e-05
8.676,cb,0.0004861574253772517
8.6775,ca,8.367054741094846e-05
8.6775,cb,0.0004861574253772517
8.679,ca,8.131847829653515e-05
8.679,cb,0.0004861574253772517
8.6805,ca,8.101057577296053e-05
8.6805,cb,0.0004861574253772517
8.682,ca,8.091666795611222e-05
8.682,cb,0.0004861574253772517
8.6835,ca,8.147831435385842e-05
8.6835,cb,0.0004861574253772517
8.685,ca,8.351618794782446e-05
8.685,cb,0.0004861574253772517
8.6865,ca,8.702024577606799e-05
8.6865,cb,0.0004861574253772517
8.688,ca,9.081513340907024e-05
8.688,cb,0.0004861574253772517
8.6895,ca,9.496754113675127e-05
8.6895,cb,0.0004861574253772517
8.691,ca,9.800148427051724e-05
8.691,cb,0.0004861574253772517
8.6925,ca,9.889823829126454e-05
8.6925,cb,0.0004861574253772517
8.694,ca,0.00010200138509344245
8.694,cb,0.0004861574253772517
8.695500000000001,ca,0.00010576949459429713
8.695500000000001,cb,0.0004861574253772517
8.697000000000001,ca,0.0001062306091340802
8.697000000000001,cb,0.0004861574253772517
8.698500000000001,ca,0.00010596426522159667
8.698500000000001,cb,0.0004861574253772517
8.700000000000001,ca,0.00010453938808084449
8.700000000000001,cb,0.0004861574253772517
8.701500000000001,ca,0.0001027966913495714
8.701500000000001,cb,0.0004861574253772517
8.703000000000001,ca,9.878880205235544e-05
8.703000000000001,cb,0.0004861574253772517
8.704500000000001,ca,0.00010046189122690929
8.704500000000001,cb,0.0004861574253772517
8.706000000000001,ca,0.00010196767148400774
8.706000000000001,cb,0.0004861574253772517
8.7075,ca,9.733034748555818e-05
8.7075,cb,0.0004861574253772517
8.709,ca,9.538537355126029e-05
8.709,cb,0.0004861574253772517
8.7105,ca,9.391315635924377e-05
8.7105,cb,0.0004861574253772517
8.712,ca,9.36024464859785e-05
8.712,cb,0.0004861574253772517
8.7135,ca,9.577267390777516e-05
8.7135,cb,0.0004861574253772517
8.715,ca,9.772587858739215e-05
8.715,cb,0.0004861574253772517
8.7165,ca,9.574710134423791e-05
8.7165,cb,0.0004861574253772517
8.718,ca,9.581521218960073e-05
8.718,cb,0.0004861574253772517
8.7195,ca,9.587651195042727e-05
8.7195,cb,0.0004861574253772517
8.721,ca,9.42801252062933e-05
8.721,cb,0.0004861574253772517
8.7225,ca,9.443691500764767e-05
8.7225,cb,0.0004861574253772517
8.724,ca,9.34472858726681e-05
8.724,cb,0.0004861574253772517
8.7255,ca,9.263224110293021e-05
8.7255,cb,0.0004861574253772517
8.727,ca,9.171251875711862e-05
8.727,cb,0.0004861574253772517
8.7285,ca,9.064009117975419e-05
8.7285,cb,0.0004861574253772517
8.73,ca,8.731249660204251e-05
8.73,cb,0.0004861574253772517
8.7315,ca,8.57899654237684e-05
8.7315,cb,0.0004861574253772517
8.733,ca,8.471069963576295e-05
8.733,cb,0.0004861574253772517
8.7345,ca,8.610896110798063e-05
8.7345,cb,0.0004861574253772517
8.736,ca,8.692823616896896e-05
8.736,cb,0.0004861574253772517
8.7375,ca,8.519376466612123e-05
8.7375,cb,0.0004861574253772517
8.739,ca,8.566190570291015e-05
8.739,cb,0.0004861574253772517
8.7405,ca,8.985127623245808e-05
8.7405,cb,0.0004861574253772517
8.742,ca,9.362170970905122e-05
8.742,cb,0.0004861574253772517
8.743500000000001,ca,9.291340113609883e-05
8.743500000000001,cb,0.0004861574253772517
8.745000000000001,ca,9.353790274290565e-05
8.745000000000001,cb,0.0004861574253772517
8.746500000000001,ca,9.314564745758211e-05
8.746500000000001,cb,0.0004861574253772517
8.748000000000001,ca,9.131940860222336e-05
8.748000000000001,cb,0.0004861574253772517
8.749500000000001,ca,8.967579363240048e-05
8.749500000000001,cb,0.0004861574253772517
8.751000000000001,ca,8.625502387860608e-05
8.751000000000001,cb,0.0004861574253772517
8.752500000000001,ca,8.527110988652943e-05
8.752500000000001,cb,0.0004861574253772517
8.754,ca,9.000138221478002e-05
8.754,cb,0.0004861574253772517
8.7555,ca,9.395937994438333e-05
8.7555,cb,0.0004861574253772517
8.757,ca,9.231792896034034e-05
8.757,cb,0.0004861574253772517
8.7585,ca,9.249127600597043e-05
8.7585,cb,0.0004861574253772517
8.76,ca,9.265457282687889e-05
8.76,cb,0.0004861574253772517
8.7615,ca,9.311585560803888e-05
8.7615,cb,0.0004861574253772517
8.763,ca,9.488536436747227e-05
8.763,cb,0.0004861574253772517
8.7645,ca,0.00010216094947430992
8.7645,cb,0.0004861574253772517
8.766,ca,0.00010216094947430992
8.766,cb,0.0004848936329334293
8.7675,ca,0.00010216094947430992
8.7675,cb,0.0004837562197339892
8.769,ca,0.00010216094947430992
8.769,cb,0.00047207616076620844
8.7705,ca,9.889544849599206e-05
8.7705,cb,0.00047207616076620844
8.772,ca,9.639062553442868e-05
8.772,cb,0.00047207616076620844
8.7735,ca,9.413628486902162e-05
8.7735,cb,0.00047207616076620844
8.775,ca,9.192263816462105e-05
8.775,cb,0.00047207616076620844
8.7765,ca,8.93616096330329e-05
8.7765,cb,0.00047207616076620844
8.778,ca,8.629727748594576e-05
8.778,cb,0.00047207616076620844
8.7795,ca,8.45421125164542e-05
8.7795,cb,0.00047207616076620844
8.781,ca,8.296246404391177e-05
8.781,cb,0.00047207616076620844
8.7825,ca,8.043337738768788e-05
8.7825,cb,0.00047207616076620844
8.784,ca,7.860316847619777e-05
8.784,cb,0.00047207616076620844
8.7855,ca,8.283114715790555e-05
8.7855,cb,0.00047207616076620844
8.787,ca,8.663632797144255e-05
8.787,cb,0.00047207616076620844
8.7885,ca,8.627286836354069e-05
8.7885,cb,0.00047207616076620844
8.790000000000001,ca,8.468669971184875e-05
8.790000000000001,cb,0.00047207616076620844
8.791500000000001,ca,8.589496632894736e-05
8.791500000000001,cb,0.00047207616076620844
8.793000000000001,ca,8.698240628433612e-05
8.793000000000001,cb,0.00047207616076620844
8.794500000000001,ca,8.354799719570991e-05
8.794500000000001,cb,0.00047207616076620844
8.796000000000001,ca,8.03186244062593e-05
8.796000000000001,cb,0.00047207616076620844
8.797500000000001,ca,7.73371721312662e-05
8.797500000000001,cb,0.00047207616076620844
8.799000000000001,ca,7.613704246924537e-05
8.799000000000001,cb,0.00047207616076620844
8.8005,ca,7.64479592615875e-05
8.8005,cb,0.00047207616076620844
8.802,ca,7.482448074379346e-05
8.802,cb,0.00047207616076620844
8.8035,ca,7.486338955153308e-05
8.8035,cb,0.00047207616076620844
8.805,ca,7.586201132561933e-05
8.805,cb,0.00047207616076620844
8.8065,ca,7.642022291092128e-05
8.8065,cb,0.00047207616076620844
8.808,ca,7.588414636291764e-05
8.808,cb,0.00047207616076620844
8.8095,ca,7.455747776535898e-05
8.8095,cb,0.00047207616076620844
8.811,ca,7.385905286426357e-05
8.811,cb,0.00047207616076620844
8.8125,ca,7.503050703974719e-05
8.8125,cb,0.00047207616076620844
8.814,ca,7.608481579768244e-05
8.814,cb,0.00047207616076620844
8.8155,ca,7.474913340404242e-05
8.8155,cb,0.00047207616076620844
8.817,ca,7.525258950968135e-05
8.817,cb,0.00047207616076620844
8.8185,ca,7.683347760648527e-05
8.8185,cb,0.00047207616076620844
8.82,ca,7.791187401438087e-05
8.82,cb,0.00047207616076620844
8.8215,ca,7.95983408346029e-05
8.8215,cb,0.00047207616076620844
8.823,ca,8.366644235710846e-05
8.823,cb,0.00047207616076620844
8.8245,ca,8.732773372736347e-05
8.8245,cb,0.00047207616076620844
8.826,ca,8.745617322262922e-05
8.826,cb,0.00047207616076620844
8.8275,ca,8.655890054216965e-05
8.8275,cb,0.00047207616076620844
8.829,ca,8.558706879982465e-05
8.829,cb,0.00047207616076620844
8.8305,ca,8.477392500794384e-05
8.8305,cb,0.00047207616076620844
8.832,ca,8.401430090703808e-05
8.832,cb,0.00047207616076620844
8.8335,ca,8.36283900260952e-05
8.8335,cb,0.00047207616076620844
8.835,ca,8.319663399841768e-05
8.835,cb,0.00047207616076620844
8.836500000000001,ca,8.268962888078493e-05
8.836500000000001,cb,0.00047207616076620844
8.838000000000001,ca,8.424185817709355e-05
8.838000000000001,cb,0.00047207616076620844
8.839500000000001,ca,8.563886454377131e-05
8.839500000000001,cb,0.00047207616076620844
8.841000000000001,ca,8.675610913615551e-05
8.841000000000001,cb,0.00047207616076620844
8.842500000000001,ca,8.464993134047623e-05
8.842500000000001,cb,0.00047207616076620844
8.844000000000001,ca,8.308960205686912e-05
8.844000000000001,cb,0.00047207616076620844
8.845500000000001,ca,8.486774302512454e-05
8.845500000000001,cb,0.00047207616076620844
8.847000000000001,ca,8.646806989655442e-05
8.847000000000001,cb,0.00047207616076620844
8.8485,ca,8.386483596003112e-05
8.8485,cb,0.00047207616076620844
8.85,ca,8.537511702364291e-05
8.85,cb,0.00047207616076620844
8.8515,ca,8.709508400357759e-05
8.8515,cb,0.00047207616076620844
8.853,ca,8.813492806419534e-05
8.853,cb,0.00047207616076620844
8.8545,ca,8.621058398072833e-05
8.8545,cb,0.00047207616076620844
8.856,ca,8.51852563047256e-05
8.856,cb,0.00047207616076620844
8.8575,ca,8.499651961465432e-05
8.8575,cb,0.00047207616076620844
8.859,ca,8.341983458486126e-05
8.859,cb,0.00047207616076620844
8.8605,ca,8.142501709430224e-05
8.8605,cb,0.00047207616076620844
8.862,ca,8.155088487253571e-05
8.862,cb,0.00047207616076620844
8.8635,ca,8.171540440639234e-05
8.8635,cb,0.00047207616076620844
8.865,ca,8.254236606740207e-05
8.865,cb,0.00047207616076620844
8.8665,ca,8.328602847293416e-05
8.8665,cb,0.00047207616076620844
8.868,ca,8.072322653128058e-05
8.868,cb,0.00047207616076620844
8.8695,ca,7.847088485906438e-05
8.8695,cb,0.00047207616076620844
8.871,ca,7.657436091738627e-05
8.871,cb,0.00047207616076620844
8.8725,ca,8.094486346297971e-05
8.8725,cb,0.00047207616076620844
8.874,ca,8.790622170877608e-05
8.874,cb,0.00047207616076620844
8.8755,ca,9.41714441299928e-05
8.8755,cb,0.00047207616076620844
8.877,ca,9.10734411105457e-05
8.877,cb,0.00047207616076620844
8.8785,ca,8.714128720139892e-05
8.8785,cb,0.00047207616076620844
8.88,ca,8.322494349787953e-05
8.88,cb,0.00047207616076620844
8.8815,ca,8.209170958211224e-05
8.8815,cb,0.00047207616076620844
8.883000000000001,ca,8.107179905792167e-05
8.883000000000001,cb,0.00047207616076620844
8.884500000000001,ca,7.82793368351945e-05
8.884500000000001,cb,0.00047207616076620844
8.886000000000001,ca,7.70173051666641e-05
8.886000000000001,cb,0.00047207616076620844
8.887500000000001,ca,7.588147666498674e-05
8.887500000000001,cb,0.00047207616076620844
8.889000000000001,ca,7.233859983009413e-05
8.889000000000001,cb,0.00047207616076620844
8.890500000000001,ca,7.031872509547884e-05
8.890500000000001,cb,0.00047207616076620844
8.892000000000001,ca,7.107346347785027e-05
8.892000000000001,cb,0.00047207616076620844
8.893500000000001,ca,7.302530686092695e-05
8.893500000000001,cb,0.00047207616076620844
8.895,ca,7.350592000892471e-05
8.895,cb,0.00047207616076620844
8.8965,ca,7.29961783525706e-05
8.8965,cb,0.00047207616076620844
8.898,ca,7.313937851800662e-05
8.898,cb,0.00047207616076620844
8.8995,ca,7.657250158666528e-05
8.8995,cb,0.00047207616076620844
8.901,ca,7.968333627566156e-05
8.901,cb,0.00047207616076620844
8.9025,ca,7.839675071561192e-05
8.9025,cb,0.00047207616076620844
8.904,ca,7.965277190642397e-05
8.904,cb,0.00047207616076620844
8.9055,ca,8.23946878608912e-05
8.9055,cb,0.00047207616076620844
8.907,ca,8.568965990801654e-05
8.907,cb,0.00047207616076620844
8.9085,ca,8.762304757865385e-05
8.9085,cb,0.00047207616076620844
8.91,ca,8.982480943903687e-05
8.91,cb,0.00047207616076620844
8.9115,ca,9.025592752654734e-05
8.9115,cb,0.00047207616076620844
8.913,ca,8.887011577677278e-05
8.913,cb,0.00047207616076620844
8.9145,ca,8.845092354901552e-05
8.9145,cb,0.00047207616076620844
8.916,ca,8.962832369521037e-05
8.916,cb,0.00047207616076620844
8.9175,ca,9.068798382678573e-05
8.9175,cb,0.00047207616076620844
8.919,ca,8.943999112781301e-05
8.919,cb,0.00047207616076620844
8.9205,ca,8.794865078564042e-05
8.9205,cb,0.00047207616076620844
8.922,ca,8.676862053835062e-05
8.922,cb,0.00047207616076620844
8.9235,ca,8.563368558643071e-05
8.9235,cb,0.00047207616076620844
8.925,ca,8.408126837643426e-05
8.925,cb,0.00047207616076620844
8.9265,ca,8.513444900054848e-05
8.9265,cb,0.00047207616076620844
8.928,ca,8.658055110358047e-05
8.928,cb,0.00047207616076620844
8.9295,ca,8.585071364013398e-05
8.9295,cb,0.00047207616076620844
8.931000000000001,ca,8.350432149482792e-05
8.931000000000001,cb,0.00047207616076620844
8.932500000000001,ca,8.130650890131774e-05
8.932500000000001,cb,0.00047207616076620844
8.934000000000001,ca,8.024815123656617e-05
8.934000000000001,cb,0.00047207616076620844
8.935500000000001,ca,7.958660545357479e-05
8.935500000000001,cb,0.00047207616076620844
8.937000000000001,ca,7.94830555407278e-05
8.937000000000001,cb,0.00047207616076620844
8.938500000000001,ca,7.938986061916551e-05
8.938500000000001,cb,0.00047207616076620844
8.940000000000001,ca,7.866827046570818e-05
8.940000000000001,cb,0.00047207616076620844
8.9415,ca,8.624267918585707e-05
8.9415,cb,0.00047207616076620844
8.943,ca,9.474346258422235e-05
8.943,cb,0.00047207616076620844
8.9445,ca,9.696474953137211e-05
8.9445,cb,0.00047207616076620844
8.946,ca,9.793255786928133e-05
8.946,cb,0.00047207616076620844
8.9475,ca,9.880358537339961e-05
8.9475,cb,0.00047207616076620844
8.949,ca,0.00010097132363753228
8.949,cb,0.00047207616076620844
8.9505,ca,0.00010292228807525168
8.9505,cb,0.00047207616076620844
8.952,ca,9.993882484006538e-05
8.952,cb,0.00047207616076620844
8.9535,ca,9.788363103616464e-05
8.9535,cb,0.00047207616076620844
8.955,ca,9.672372700651231e-05
8.955,cb,0.00047207616076620844
8.9565,ca,9.52587735486262e-05
8.9565,cb,0.00047207616076620844
8.958,ca,9.432412937885432e-05
8.958,cb,0.00047207616076620844
8.9595,ca,9.434717152124619e-05
8.9595,cb,0.00047207616076620844
8.961,ca,9.414476444889405e-05
8.961,cb,0.00047207616076620844
8.9625,ca,9.409148517164752e-05
8.9625,cb,0.00047207616076620844
8.964,ca,9.531759922129503e-05
8.964,cb,0.00047207616076620844
8.9655,ca,9.371734806541954e-05
8.9655,cb,0.00047207616076620844
8.967,ca,9.733546358577512e-05
8.967,cb,0.00047207616076620844
8.9685,ca,0.00010059176755409512
8.9685,cb,0.00047207616076620844
8.97,ca,9.794601956522173e-05
8.97,cb,0.00047207616076620844
8.9715,ca,9.844868061357321e-05
8.9715,cb,0.00047207616076620844
8.973,ca,9.890107555708955e-05
8.973,cb,0.00047207616076620844
8.9745,ca,9.544317270421694e-05
8.9745,cb,0.00047207616076620844
8.976,ca,9.316894162208828e-05
8.976,cb,0.00047207616076620844
8.977500000000001,ca,0.00010995900129196333
8.977500000000001,cb,0.00047207616076620844
8.979000000000001,ca,0.00010995900129196333
8.979000000000001,cb,0.0004737466754594113
8.980500000000001,ca,0.00010995900129196333
8.980500000000001,cb,0.0004743697181939056
8.982000000000001,ca,0.00011097614267987917
8.982000000000001,cb,0.0004743697181939056
8.983500000000001,ca,0.0001093308359748176
8.983500000000001,cb,0.0004743697181939056
8.985000000000001,ca,0.00010785005994026216
8.985000000000001,cb,0.0004743697181939056
8.986500000000001,ca,0.00010598357744567609
8.986500000000001,cb,0.0004743697181939056
8.988,ca,0.00010428914727395326
8.988,cb,0.0004743697181939056
8.9895,ca,0.00010116892192993119
8.9895,cb,0.0004743697181939056
8.991,ca,9.66003345393366e-05
8.991,cb,0.0004743697181939056
8.9925,ca,0.00010103547176564034
8.9925,cb,0.0004743697181939056
8.994,ca,0.00010940612423340216
8.994,cb,0.0004743697181939056
8.9955,ca,0.00011430772664618398
8.9955,cb,0.0004743697181939056
8.997,ca,0.00011919406332273624
8.997,cb,0.0004743697181939056
8.9985,ca,0.00012594164414986267
8.9985,cb,0.0004743697181939056
9.0,ca,0.00012904713957545867
9.0,cb,0.0004743697181939056
9.0015,ca,0.0001290108402514122
9.0015,cb,0.0004743697181939056
9.003,ca,0.00013711496724227513
9.003,cb,0.0004743697181939056
9.0045,ca,0.00013711496724227513
9.0045,cb,0.0004781069710965001
9.006,ca,0.00013711496724227513
9.006,cb,0.00048258551543311205
9.0075,ca,0.00014262714912412978
9.0075,cb,0.00048258551543311205
9.009,ca,0.00013763336787403927
9.009,cb,0.00048258551543311205
9.0105,ca,0.00013272436399289274
9.0105,cb,0.00048258551543311205
9.012,ca,0.00012690048801838888
9.012,cb,0.00048258551543311205
9.0135,ca,0.00012175485835556562
9.0135,cb,0.00048258551543311205
9.015,ca,0.00011712379165902468
9.015,cb,0.00048258551543311205
9.0165,ca,0.00011063664318810862
9.0165,cb,0.00048258551543311205
9.018,ca,0.00010521209659004347
9.018,cb,0.00048258551543311205
9.0195,ca,0.00010138047539221345
9.0195,cb,0.00048258551543311205
9.021,ca,9.793201631416643e-05
9.021,cb,0.00048258551543311205
9.0225,ca,9.408704886493427e-05
9.0225,cb,0.00048258551543311205
9.024000000000001,ca,9.236239095352e-05
9.024000000000001,cb,0.00048258551543311205
9.025500000000001,ca,9.239180510565818e-05
9.025500000000001,cb,0.00048258551543311205
9.027000000000001,ca,9.179631010284042e-05
9.027000000000001,cb,0.00048258551543311205
9.028500000000001,ca,8.997069257620084e-05
9.028500000000001,cb,0.00048258551543311205
9.030000000000001,ca,8.917745160699986e-05
9.030000000000001,cb,0.00048258551543311205
9.031500000000001,ca,8.927757803620131e-05
9.031500000000001,cb,0.00048258551543311205
9.033000000000001,ca,9.45221275351162e-05
9.033000000000001,cb,0.00048258551543311205
9.034500000000001,ca,0.00010070018901048216
9.034500000000001,cb,0.00048258551543311205
9.036,ca,0.00010393991286790645
9.036,cb,0.00048258551543311205
9.0375,ca,0.0001035517401757249
9.0375,cb,0.00048258551543311205
9.039,ca,9.976982917851856e-05
9.039,cb,0.00048258551543311205
9.0405,ca,9.913719948150926e-05
9.0405,cb,0.00048258551543311205
9.042,ca,9.856783275420089e-05
9.042,cb,0.00048258551543311205
9.0435,ca,9.654816631880724e-05
9.0435,cb,0.00048258551543311205
9.045,ca,9.890138634063642e-05
9.045,cb,0.00048258551543311205
9.0465,ca,0.0001027912573491603
9.0465,cb,0.00048258551543311205
9.048,ca,0.00010197306696155983
9.048,cb,0.00048258551543311205
9.0495,ca,0.0001005491228327127
9.0495,cb,0.00048258551543311205
9.051,ca,9.873192848105459e-05
9.051,cb,0.00048258551543311205
9.0525,ca,9.546295307078348e-05
9.0525,cb,0.00048258551543311205
9.054,ca,9.148730393966159e-05
9.054,cb,0.00048258551543311205
9.0555,ca,8.761012112596654e-05
9.0555,cb,0.00048258551543311205
9.057,ca,8.555263867308063e-05
9.057,cb,0.00048258551543311205
9.0585,ca,8.443482436375843e-05
9.0585,cb,0.00048258551543311205
9.06,ca,8.26687830575214e-05
9.06,cb,0.00048258551543311205
9.0615,ca,8.228361371202915e-05
9.0615,cb,0.00048258551543311205
9.063,ca,8.20610841234303e-05
9.063,cb,0.00048258551543311205
9.0645,ca,8.131036987977684e-05
9.0645,cb,0.00048258551543311205
9.066,ca,7.994523432177088e-05
9.066,cb,0.00048258551543311205
9.0675,ca,7.89490518831018e-05
9.0675,cb,0.00048258551543311205
9.069,ca,7.780237163076491e-05
9.069,cb,0.00048258551543311205
9.070500000000001,ca,7.849376257435076e-05
9.070500000000001,cb,0.00048258551543311205
9.072000000000001,ca,8.01273533458349e-05
9.072000000000001,cb,0.00048258551543311205
9.073500000000001,ca,7.928922219941164e-05
9.073500000000001,cb,0.00048258551543311205
9.075000000000001,ca,7.750944154201475e-05
9.075000000000001,cb,0.00048258551543311205
9.076500000000001,ca,7.96200751425968e-05
9.076500000000001,cb,0.00048258551543311205
9.078000000000001,ca,8.163604009034568e-05
9.078000000000001,cb,0.00048258551543311205
9.079500000000001,ca,7.961274165141852e-05
9.079500000000001,cb,0.00048258551543311205
9.081000000000001,ca,7.664098267743725e-05
9.081000000000001,cb,0.00048258551543311205
9.0825,ca,7.462049163446468e-05
9.0825,cb,0.00048258551543311205
9.084,ca,7.55323394386124e-05
9.084,cb,0.00048258551543311205
9.0855,ca,8.303150246569373e-05
9.0855,cb,0.00048258551543311205
9.087,ca,8.303150246569373e-05
9.087,cb,0.0004759847432135308
9.0885,ca,8.303150246569373e-05
9.0885,cb,0.00047061650912983067
9.09,ca,9.088560591340037e-05
9.09,cb,0.00047061650912983067
9.0915,ca,9.249438116700184e-05
9.0915,cb,0.00047061650912983067
9.093,ca,9.18983419628279e-05
9.093,cb,0.00047061650912983067
9.0945,ca,8.987874427779138e-05
9.0945,cb,0.00047061650912983067
9.096,ca,8.806110636125853e-05
9.096,cb,0.00047061650912983067
9.0975,ca,8.533950962071762e-05
9.0975,cb,0.00047061650912983067
9.099,ca,8.28900725542308e-05
9.099,cb,0.00047061650912983067
9.1005,ca,8.236978455124298e-05
9.1005,cb,0.00047061650912983067
9.102,ca,8.209353449750747e-05
9.102,cb,0.00047061650912983067
9.1035,ca,8.252945823993875e-05
9.1035,cb,0.00047061650912983067
9.105,ca,8.283349218900907e-05
9.105,cb,0.00047061650912983067
9.1065,ca,8.268268800752253e-05
9.1065,cb,0.00047061650912983067
9.108,ca,7.975928085923045e-05
9.108,cb,0.00047061650912983067
9.1095,ca,7.657122540729053e-05
9.1095,cb,0.00047061650912983067
9.111,ca,7.49775962664844e-05
9.111,cb,0.00047061650912983067
9.1125,ca,7.369503881920588e-05
9.1125,cb,0.00047061650912983067
9.114,ca,7.126057850124778e-05
9.114,cb,0.00047061650912983067
9.1155,ca,6.962227946394551e-05
9.1155,cb,0.00047061650912983067
9.117,ca,6.778538403395747e-05
9.117,cb,0.00047061650912983067
9.118500000000001,ca,6.682566052333016e-05
9.118500000000001,cb,0.00047061650912983067
9.120000000000001,ca,6.596190936376559e-05
9.120000000000001,cb,0.00047061650912983067
9.121500000000001,ca,6.540899110112324e-05
9.121500000000001,cb,0.00047061650912983067
9.123000000000001,ca,6.532114508329182e-05
9.123000000000001,cb,0.00047061650912983067
9.124500000000001,ca,6.489881052156985e-05
9.124500000000001,cb,0.00047061650912983067
9.126000000000001,ca,6.330772304107352e-05
9.126000000000001,cb,0.00047061650912983067
9.127500000000001,ca,6.234159698590887e-05
9.127500000000001,cb,0.00047061650912983067
9.129,ca,6.14720835362607e-05
9.129,cb,0.00047061650912983067
9.1305,ca,6.062252046125338e-05
9.1305,cb,0.00047061650912983067
9.132,ca,6.055738041600852e-05
9.132,cb,0.00047061650912983067
9.1335,ca,6.178628903578644e-05
9.1335,cb,0.00047061650912983067
9.135,ca,6.289230679358658e-05
9.135,cb,0.00047061650912983067
9.1365,ca,6.956584298123644e-05
9.1365,cb,0.00047061650912983067
9.138,ca,7.690110623243862e-05
9.138,cb,0.00047061650912983067
9.1395,ca,8.205209544489897e-05
9.1395,cb,0.00047061650912983067
9.141,ca,8.463300790782061e-05
9.141,cb,0.00047061650912983067
9.1425,ca,8.509077830294988e-05
9.1425,cb,0.00047061650912983067
9.144,ca,9.09252848749742e-05
9.144,cb,0.00047061650912983067
9.1455,ca,9.645265428456841e-05
9.1455,cb,0.00047061650912983067
9.147,ca,0.00010143170289622604
9.147,cb,0.00047061650912983067
9.1485,ca,9.937394667387373e-05
9.1485,cb,0.00047061650912983067
